-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M     MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS2M
21.0,113.75,2025,4,6,4.53
21.0,114.375,2025,4,6,4.73
21.0,115.0,2025,4,6,4.97
21.0,115.625,2025,4,6,5.35
21.5,113.125,2025,4,6,3.62
21.5,113.75,2025,4,6,3.63
21.5,114.375,2025,4,6,4.11
21.5,115.0,2025,4,6,4.62
21.5,115.625,2025,4,6,5.24
22.0,113.125,2025,4,6,2.45
22.0,113.75,2025,4,6,2.55
22.0,114.375,2025,4,6,2.93
22.0,115.0,2025,4,6,3.7
22.0,115.625,2025,4,6,4.85
22.5,113.125,2025,4,6,1.72
22.5,113.75,2025,4,6,1.87
22.5,114.375,2025,4,6,1.9
22.5,115.0,2025,4,6,2.5
22.5,115.625,2025,4,6,3.33
23.0,113.125,2025,4,6,1.57
23.0,113.75,2025,4,6,1.48
23.0,114.375,2025,4,6,1.45
23.0,115.0,2025,4,6,1.29
23.0,115.625,2025,4,6,1.55
23.5,113.125,2025,4,6,1.58
23.5,113.75,2025,4,6,1.5
23.5,114.375,2025,4,6,1.22
23.5,115.0,2025,4,6,1.49
23.5,115.625,2025,4,6,1.29
21.0,113.125,2025,4,7,3.51
21.0,113.75,2025,4,7,3.78
21.0,114.375,2025,4,7,4.01
21.0,115.0,2025,4,7,4.16
21.0,115.625,2025,4,7,4.15
21.5,113.125,2025,4,7,2.67
21.5,113.75,2025,4,7,3.16
21.5,114.375,2025,4,7,3.76
21.5,115.0,2025,4,7,4.2
21.5,115.625,2025,4,7,4.43
22.0,113.125,2025,4,7,1.82
22.0,113.75,2025,4,7,2.1
22.0,114.375,2025,4,7,2.86
22.0,115.0,2025,4,7,3.83
22.0,115.625,2025,4,7,4.68
22.5,113.125,2025,4,7,1.53
22.5,113.75,2025,4,7,1.78
22.5,114.375,2025,4,7,2.05
22.5,115.0,2025,4,7,2.9
22.5,115.625,2025,4,7,3.66
23.0,113.125,2025,4,7,1.37
23.0,113.75,2025,4,7,1.46
23.0,114.375,2025,4,7,1.42
23.0,115.0,2025,4,7,1.65
23.0,115.625,2025,4,7,2.31
23.5,113.125,2025,4,7,1.27
23.5,113.75,2025,4,7,1.22
23.5,114.375,2025,4,7,0.86
23.5,115.0,2025,4,7,0.94
23.5,115.625,2025,4,7,1.04
21.0,113.125,2025,4,8,2.21
21.0,113.75,2025,4,8,2.69
21.0,114.375,2025,4,8,2.93
21.0,115.0,2025,4,8,3.18
21.0,115.625,2025,4,8,3.06
21.5,113.125,2025,4,8,1.48
21.5,113.75,2025,4,8,1.98
21.5,114.375,2025,4,8,2.53
21.5,115.0,2025,4,8,3.02
21.5,115.625,2025,4,8,3.19
22.0,113.125,2025,4,8,1.34
22.0,113.75,2025,4,8,1.24
22.0,114.375,2025,4,8,1.79
22.0,115.0,2025,4,8,2.58
22.0,115.625,2025,4,8,3.37
22.5,113.125,2025,4,8,1.79
22.5,113.75,2025,4,8,1.65
22.5,114.375,2025,4,8,1.71
22.5,115.0,2025,4,8,2.03
22.5,115.625,2025,4,8,2.53
23.0,113.125,2025,4,8,1.77
23.0,113.75,2025,4,8,1.68
23.0,114.375,2025,4,8,1.58
23.0,115.0,2025,4,8,1.73
23.0,115.625,2025,4,8,1.85
23.5,113.125,2025,4,8,1.6
23.5,113.75,2025,4,8,1.4
23.5,114.375,2025,4,8,1.22
23.5,115.0,2025,4,8,1.44
23.5,115.625,2025,4,8,1.46
21.0,113.125,2025,4,9,1.81
21.0,113.75,2025,4,9,1.9
21.0,114.375,2025,4,9,2.03
21.0,115.0,2025,4,9,2.02
21.0,115.625,2025,4,9,1.88
21.5,113.125,2025,4,9,1.23
21.5,113.75,2025,4,9,1.06
21.5,114.375,2025,4,9,1.27
21.5,115.0,2025,4,9,1.51
21.5,115.625,2025,4,9,1.53
22.0,113.125,2025,4,9,1.59
22.0,113.75,2025,4,9,1.14
22.0,114.375,2025,4,9,1.01
22.0,115.0,2025,4,9,0.93
22.0,115.625,2025,4,9,1.05
22.5,113.125,2025,4,9,2.17
22.5,113.75,2025,4,9,1.88
22.5,114.375,2025,4,9,1.68
22.5,115.0,2025,4,9,1.55
22.5,115.625,2025,4,9,1.63
23.0,113.125,2025,4,9,1.92
23.0,113.75,2025,4,9,2.12
23.0,114.375,2025,4,9,1.77
23.0,115.0,2025,4,9,1.73
23.0,115.625,2025,4,9,1.72
23.5,113.125,2025,4,9,1.58
23.5,113.75,2025,4,9,1.64
23.5,114.375,2025,4,9,1.4
23.5,115.0,2025,4,9,1.59
23.5,115.625,2025,4,9,1.6
21.0,113.125,2025,4,10,1.84
21.0,113.75,2025,4,10,1.74
21.0,114.375,2025,4,10,1.85
21.0,115.0,2025,4,10,1.78
21.0,115.625,2025,4,10,1.33
21.5,113.125,2025,4,10,1.39
21.5,113.75,2025,4,10,1.26
21.5,114.375,2025,4,10,1.38
21.5,115.0,2025,4,10,1.4
21.5,115.625,2025,4,10,1.19
22.0,113.125,2025,4,10,1.61
22.0,113.75,2025,4,10,1.16
22.0,114.375,2025,4,10,1.03
22.0,115.0,2025,4,10,1.11
22.0,115.625,2025,4,10,1.19
22.5,113.125,2025,4,10,2.26
22.5,113.75,2025,4,10,1.9
22.5,114.375,2025,4,10,1.6
22.5,115.0,2025,4,10,1.53
22.5,115.625,2025,4,10,1.75
23.0,113.125,2025,4,10,2.2
23.0,113.75,2025,4,10,2.11
23.0,114.375,2025,4,10,1.72
23.0,115.0,2025,4,10,1.55
23.0,115.625,2025,4,10,1.86
23.5,113.125,2025,4,10,2.05
23.5,113.75,2025,4,10,1.86
23.5,114.375,2025,4,10,1.53
23.5,115.0,2025,4,10,1.69
23.5,115.625,2025,4,10,1.62
21.0,113.125,2025,4,11,3.71
21.0,113.75,2025,4,11,3.44
21.0,114.375,2025,4,11,3.15
21.0,115.0,2025,4,11,2.96
21.0,115.625,2025,4,11,2.99
21.5,113.125,2025,4,11,3.09
21.5,113.75,2025,4,11,2.92
21.5,114.375,2025,4,11,2.57
21.5,115.0,2025,4,11,2.62
21.5,115.625,2025,4,11,2.71
22.0,113.125,2025,4,11,3.22
22.0,113.75,2025,4,11,2.71
22.0,114.375,2025,4,11,2.5
22.0,115.0,2025,4,11,2.36
22.0,115.625,2025,4,11,2.49
22.5,113.125,2025,4,11,3.74
22.5,113.75,2025,4,11,3.18
22.5,114.375,2025,4,11,2.86
22.5,115.0,2025,4,11,2.47
22.5,115.625,2025,4,11,2.23
23.0,113.125,2025,4,11,3.68
23.0,113.75,2025,4,11,3.51
23.0,114.375,2025,4,11,2.93
23.0,115.0,2025,4,11,2.57
23.0,115.625,2025,4,11,2.35
23.5,113.125,2025,4,11,3.58
23.5,113.75,2025,4,11,3.26
23.5,114.375,2025,4,11,2.58
23.5,115.0,2025,4,11,2.91
23.5,115.625,2025,4,11,2.57
21.0,113.125,2025,4,12,6.16
21.0,113.75,2025,4,12,6.07
21.0,114.375,2025,4,12,5.92
21.0,115.0,2025,4,12,5.65
21.0,115.625,2025,4,12,5.49
21.5,113.125,2025,4,12,5.81
21.5,113.75,2025,4,12,6.01
21.5,114.375,2025,4,12,5.78
21.5,115.0,2025,4,12,5.76
21.5,115.625,2025,4,12,5.58
22.0,113.125,2025,4,12,5.58
22.0,113.75,2025,4,12,5.8
22.0,114.375,2025,4,12,5.64
22.0,115.0,2025,4,12,5.63
22.0,115.625,2025,4,12,5.77
22.5,113.125,2025,4,12,5.41
22.5,113.75,2025,4,12,5.76
22.5,114.375,2025,4,12,5.57
22.5,115.0,2025,4,12,5.66
22.5,115.625,2025,4,12,5.4
23.0,113.125,2025,4,12,4.91
23.0,113.75,2025,4,12,5.18
23.0,114.375,2025,4,12,4.86
23.0,115.0,2025,4,12,4.6
23.0,115.625,2025,4,12,4.86
23.5,113.125,2025,4,12,4.77
23.5,113.75,2025,4,12,4.76
23.5,114.375,2025,4,12,4.14
23.5,115.0,2025,4,12,4.9
23.5,115.625,2025,4,12,4.7
21.0,113.125,2025,4,13,7.15
21.0,113.75,2025,4,13,7.05
21.0,114.375,2025,4,13,7.04
21.0,115.0,2025,4,13,7.07
21.0,115.625,2025,4,13,7.33
21.5,113.125,2025,4,13,6.44
21.5,113.75,2025,4,13,6.6
21.5,114.375,2025,4,13,6.6
21.5,115.0,2025,4,13,6.72
21.5,115.625,2025,4,13,6.99
22.0,113.125,2025,4,13,4.91
22.0,113.75,2025,4,13,5.81
22.0,114.375,2025,4,13,5.7
22.0,115.0,2025,4,13,6.01
22.0,115.625,2025,4,13,6.31
22.5,113.125,2025,4,13,3.6
22.5,113.75,2025,4,13,4.54
22.5,114.375,2025,4,13,4.38
22.5,115.0,2025,4,13,5.18
22.5,115.625,2025,4,13,5.05
23.0,113.125,2025,4,13,2.65
23.0,113.75,2025,4,13,2.88
23.0,114.375,2025,4,13,3.47
23.0,115.0,2025,4,13,3.65
23.0,115.625,2025,4,13,3.82
23.5,113.125,2025,4,13,2.35
23.5,113.75,2025,4,13,2.62
23.5,114.375,2025,4,13,2.86
23.5,115.0,2025,4,13,3.58
23.5,115.625,2025,4,13,3.35
21.0,113.125,2025,4,14,3.16
21.0,113.75,2025,4,14,3.31
21.0,114.375,2025,4,14,3.5
21.0,115.0,2025,4,14,3.57
21.0,115.625,2025,4,14,3.61
21.5,113.125,2025,4,14,3.01
21.5,113.75,2025,4,14,3.48
21.5,114.375,2025,4,14,3.71
21.5,115.0,2025,4,14,3.71
21.5,115.625,2025,4,14,3.74
22.0,113.125,2025,4,14,2.4
22.0,113.75,2025,4,14,3.09
22.0,114.375,2025,4,14,3.42
22.0,115.0,2025,4,14,3.74
22.0,115.625,2025,4,14,4.02
22.5,113.125,2025,4,14,1.87
22.5,113.75,2025,4,14,2.48
22.5,114.375,2025,4,14,2.34
22.5,115.0,2025,4,14,2.68
22.5,115.625,2025,4,14,3.43
23.0,113.125,2025,4,14,1.52
23.0,113.75,2025,4,14,1.66
23.0,114.375,2025,4,14,1.74
23.0,115.0,2025,4,14,1.74
23.0,115.625,2025,4,14,1.83
23.5,113.125,2025,4,14,1.78
23.5,113.75,2025,4,14,1.78
23.5,114.375,2025,4,14,1.63
23.5,115.0,2025,4,14,1.82
23.5,115.625,2025,4,14,1.95
21.0,113.125,2025,4,15,2.87
21.0,113.75,2025,4,15,3.11
21.0,114.375,2025,4,15,3.45
21.0,115.0,2025,4,15,3.93
21.0,115.625,2025,4,15,4.49
21.5,113.125,2025,4,15,2.65
21.5,113.75,2025,4,15,2.73
21.5,114.375,2025,4,15,3.1
21.5,115.0,2025,4,15,3.68
21.5,115.625,2025,4,15,4.3
22.0,113.125,2025,4,15,2.69
22.0,113.75,2025,4,15,2.95
22.0,114.375,2025,4,15,2.96
22.0,115.0,2025,4,15,3.43
22.0,115.625,2025,4,15,4.08
22.5,113.125,2025,4,15,2.5
22.5,113.75,2025,4,15,3.05
22.5,114.375,2025,4,15,2.98
22.5,115.0,2025,4,15,3.49
22.5,115.625,2025,4,15,3.59
23.0,113.125,2025,4,15,2.11
23.0,113.75,2025,4,15,2.36
23.0,114.375,2025,4,15,2.51
23.0,115.0,2025,4,15,2.51
23.0,115.625,2025,4,15,2.8
23.5,113.125,2025,4,15,2.11
23.5,113.75,2025,4,15,2.22
23.5,114.375,2025,4,15,1.98
23.5,115.0,2025,4,15,2.29
23.5,115.625,2025,4,15,2.07
21.0,113.125,2025,4,16,3.38
21.0,113.75,2025,4,16,3.54
21.0,114.375,2025,4,16,3.65
21.0,115.0,2025,4,16,4.05
21.0,115.625,2025,4,16,4.4
21.5,113.125,2025,4,16,2.89
21.5,113.75,2025,4,16,3.23
21.5,114.375,2025,4,16,3.43
21.5,115.0,2025,4,16,3.75
21.5,115.625,2025,4,16,4.07
22.0,113.125,2025,4,16,2.65
22.0,113.75,2025,4,16,3.06
22.0,114.375,2025,4,16,3.04
22.0,115.0,2025,4,16,3.51
22.0,115.625,2025,4,16,3.8
22.5,113.125,2025,4,16,2.79
22.5,113.75,2025,4,16,3.21
22.5,114.375,2025,4,16,2.79
22.5,115.0,2025,4,16,3.15
22.5,115.625,2025,4,16,3.11
23.0,113.125,2025,4,16,2.78
23.0,113.75,2025,4,16,2.76
23.0,114.375,2025,4,16,2.45
23.0,115.0,2025,4,16,2.32
23.0,115.625,2025,4,16,2.31
23.5,113.125,2025,4,16,2.5
23.5,113.75,2025,4,16,2.22
23.5,114.375,2025,4,16,1.85
23.5,115.0,2025,4,16,2.16
23.5,115.625,2025,4,16,2.04
21.0,113.125,2025,4,17,3.68
21.0,113.75,2025,4,17,3.4
21.0,114.375,2025,4,17,3.1
21.0,115.0,2025,4,17,2.89
21.0,115.625,2025,4,17,3.05
21.5,113.125,2025,4,17,2.83
21.5,113.75,2025,4,17,2.69
21.5,114.375,2025,4,17,2.54
21.5,115.0,2025,4,17,2.52
21.5,115.625,2025,4,17,2.76
22.0,113.125,2025,4,17,2.72
22.0,113.75,2025,4,17,2.36
22.0,114.375,2025,4,17,2.08
22.0,115.0,2025,4,17,2.02
22.0,115.625,2025,4,17,2.14
22.5,113.125,2025,4,17,3.12
22.5,113.75,2025,4,17,2.96
22.5,114.375,2025,4,17,2.31
22.5,115.0,2025,4,17,1.98
22.5,115.625,2025,4,17,1.7
23.0,113.125,2025,4,17,3.14
23.0,113.75,2025,4,17,2.93
23.0,114.375,2025,4,17,2.35
23.0,115.0,2025,4,17,2.03
23.0,115.625,2025,4,17,1.91
23.5,113.125,2025,4,17,2.98
23.5,113.75,2025,4,17,2.62
23.5,114.375,2025,4,17,2.02
23.5,115.0,2025,4,17,2.2
23.5,115.625,2025,4,17,1.99
21.0,113.125,2025,4,18,4.37
21.0,113.75,2025,4,18,4.09
21.0,114.375,2025,4,18,3.73
21.0,115.0,2025,4,18,3.25
21.0,115.625,2025,4,18,3.08
21.5,113.125,2025,4,18,3.67
21.5,113.75,2025,4,18,3.61
21.5,114.375,2025,4,18,3.35
21.5,115.0,2025,4,18,2.98
21.5,115.625,2025,4,18,2.57
22.0,113.125,2025,4,18,3.47
22.0,113.75,2025,4,18,3.24
22.0,114.375,2025,4,18,2.86
22.0,115.0,2025,4,18,2.53
22.0,115.625,2025,4,18,2.25
22.5,113.125,2025,4,18,3.61
22.5,113.75,2025,4,18,3.26
22.5,114.375,2025,4,18,2.92
22.5,115.0,2025,4,18,2.47
22.5,115.625,2025,4,18,2.03
23.0,113.125,2025,4,18,3.45
23.0,113.75,2025,4,18,3.38
23.0,114.375,2025,4,18,2.81
23.0,115.0,2025,4,18,2.26
23.0,115.625,2025,4,18,2.04
23.5,113.125,2025,4,18,3.26
23.5,113.75,2025,4,18,3.06
23.5,114.375,2025,4,18,2.44
23.5,115.0,2025,4,18,2.56
23.5,115.625,2025,4,18,2.23
21.0,113.125,2025,4,19,4.51
21.0,113.75,2025,4,19,4.15
21.0,114.375,2025,4,19,3.64
21.0,115.0,2025,4,19,3.07
21.0,115.625,2025,4,19,2.96
21.5,113.125,2025,4,19,3.84
21.5,113.75,2025,4,19,3.7
21.5,114.375,2025,4,19,3.48
21.5,115.0,2025,4,19,2.98
21.5,115.625,2025,4,19,2.56
22.0,113.125,2025,4,19,3.69
22.0,113.75,2025,4,19,3.35
22.0,114.375,2025,4,19,3.02
22.0,115.0,2025,4,19,2.73
22.0,115.625,2025,4,19,2.6
22.5,113.125,2025,4,19,3.87
22.5,113.75,2025,4,19,3.53
22.5,114.375,2025,4,19,3.18
22.5,115.0,2025,4,19,2.73
22.5,115.625,2025,4,19,2.42
23.0,113.125,2025,4,19,3.69
23.0,113.75,2025,4,19,3.63
23.0,114.375,2025,4,19,2.95
23.0,115.0,2025,4,19,2.5
23.0,115.625,2025,4,19,2.33
23.5,113.125,2025,4,19,3.47
23.5,113.75,2025,4,19,3.23
23.5,114.375,2025,4,19,2.45
23.5,115.0,2025,4,19,2.62
23.5,115.625,2025,4,19,2.36
21.0,113.125,2025,4,20,3.87
21.0,113.75,2025,4,20,3.47
21.0,114.375,2025,4,20,3.09
21.0,115.0,2025,4,20,2.79
21.0,115.625,2025,4,20,2.74
21.5,113.125,2025,4,20,3.27
21.5,113.75,2025,4,20,2.94
21.5,114.375,2025,4,20,2.73
21.5,115.0,2025,4,20,2.58
21.5,115.625,2025,4,20,2.3
22.0,113.125,2025,4,20,3.23
22.0,113.75,2025,4,20,2.72
22.0,114.375,2025,4,20,2.45
22.0,115.0,2025,4,20,2.3
22.0,115.625,2025,4,20,2.19
22.5,113.125,2025,4,20,3.42
22.5,113.75,2025,4,20,2.94
22.5,114.375,2025,4,20,2.57
22.5,115.0,2025,4,20,2.25
22.5,115.625,2025,4,20,1.89
23.0,113.125,2025,4,20,3.11
23.0,113.75,2025,4,20,2.97
23.0,114.375,2025,4,20,2.3
23.0,115.0,2025,4,20,1.85
23.0,115.625,2025,4,20,1.65
23.5,113.125,2025,4,20,2.7
23.5,113.75,2025,4,20,2.3
23.5,114.375,2025,4,20,1.75
23.5,115.0,2025,4,20,1.8
23.5,115.625,2025,4,20,1.48
21.0,113.125,2025,4,21,3.62
21.0,113.75,2025,4,21,2.66
21.0,114.375,2025,4,21,2.24
21.0,115.0,2025,4,21,1.97
21.0,115.625,2025,4,21,1.99
21.5,113.125,2025,4,21,3.55
21.5,113.75,2025,4,21,2.69
21.5,114.375,2025,4,21,2.27
21.5,115.0,2025,4,21,2.2
21.5,115.625,2025,4,21,1.99
22.0,113.125,2025,4,21,3.75
22.0,113.75,2025,4,21,2.95
22.0,114.375,2025,4,21,2.48
22.0,115.0,2025,4,21,2.35
22.0,115.625,2025,4,21,2.18
22.5,113.125,2025,4,21,4.06
22.5,113.75,2025,4,21,3.55
22.5,114.375,2025,4,21,2.99
22.5,115.0,2025,4,21,2.54
22.5,115.625,2025,4,21,2.34
23.0,113.125,2025,4,21,3.89
23.0,113.75,2025,4,21,3.63
23.0,114.375,2025,4,21,2.92
23.0,115.0,2025,4,21,2.51
23.0,115.625,2025,4,21,2.43
23.5,113.125,2025,4,21,3.57
23.5,113.75,2025,4,21,3.15
23.5,114.375,2025,4,21,2.39
23.5,115.0,2025,4,21,2.65
23.5,115.625,2025,4,21,2.38
21.0,113.125,2025,4,22,3.24
21.0,113.75,2025,4,22,2.76
21.0,114.375,2025,4,22,2.44
21.0,115.0,2025,4,22,2.17
21.0,115.625,2025,4,22,2.46
21.5,113.125,2025,4,22,3.0
21.5,113.75,2025,4,22,2.5
21.5,114.375,2025,4,22,2.19
21.5,115.0,2025,4,22,2.26
21.5,115.625,2025,4,22,2.35
22.0,113.125,2025,4,22,3.12
22.0,113.75,2025,4,22,2.4
22.0,114.375,2025,4,22,2.17
22.0,115.0,2025,4,22,2.2
22.0,115.625,2025,4,22,2.45
22.5,113.125,2025,4,22,3.33
22.5,113.75,2025,4,22,2.94
22.5,114.375,2025,4,22,2.64
22.5,115.0,2025,4,22,2.42
22.5,115.625,2025,4,22,2.7
23.0,113.125,2025,4,22,2.83
23.0,113.75,2025,4,22,3.06
23.0,114.375,2025,4,22,2.72
23.0,115.0,2025,4,22,2.58
23.0,115.625,2025,4,22,2.83
23.5,113.125,2025,4,22,2.34
23.5,113.75,2025,4,22,2.52
23.5,114.375,2025,4,22,2.21
23.5,115.0,2025,4,22,2.58
23.5,115.625,2025,4,22,2.66
21.0,113.125,2025,4,23,3.36
21.0,113.75,2025,4,23,3.08
21.0,114.375,2025,4,23,2.85
21.0,115.0,2025,4,23,2.69
21.0,115.625,2025,4,23,2.7
21.5,113.125,2025,4,23,3.03
21.5,113.75,2025,4,23,2.79
21.5,114.375,2025,4,23,2.41
21.5,115.0,2025,4,23,2.49
21.5,115.625,2025,4,23,2.49
22.0,113.125,2025,4,23,2.8
22.0,113.75,2025,4,23,2.35
22.0,114.375,2025,4,23,2.03
22.0,115.0,2025,4,23,2.1
22.0,115.625,2025,4,23,2.35
22.5,113.125,2025,4,23,2.51
22.5,113.75,2025,4,23,2.39
22.5,114.375,2025,4,23,2.05
22.5,115.0,2025,4,23,1.92
22.5,115.625,2025,4,23,2.35
23.0,113.125,2025,4,23,1.73
23.0,113.75,2025,4,23,2.05
23.0,114.375,2025,4,23,1.74
23.0,115.0,2025,4,23,1.66
23.0,115.625,2025,4,23,2.13
23.5,113.125,2025,4,23,1.26
23.5,113.75,2025,4,23,1.08
23.5,114.375,2025,4,23,1.2
23.5,115.0,2025,4,23,1.68
23.5,115.625,2025,4,23,1.72
21.0,113.125,2025,4,24,3.82
21.0,113.75,2025,4,24,3.96
21.0,114.375,2025,4,24,3.92
21.0,115.0,2025,4,24,3.79
21.0,115.625,2025,4,24,3.68
21.5,113.125,2025,4,24,3.62
21.5,113.75,2025,4,24,3.74
21.5,114.375,2025,4,24,3.55
21.5,115.0,2025,4,24,3.42
21.5,115.625,2025,4,24,3.27
22.0,113.125,2025,4,24,3.41
22.0,113.75,2025,4,24,3.4
22.0,114.375,2025,4,24,2.97
22.0,115.0,2025,4,24,2.89
22.0,115.625,2025,4,24,2.94
22.5,113.125,2025,4,24,3.21
22.5,113.75,2025,4,24,3.43
22.5,114.375,2025,4,24,2.89
22.5,115.0,2025,4,24,2.58
22.5,115.625,2025,4,24,2.51
23.0,113.125,2025,4,24,2.68
23.0,113.75,2025,4,24,2.95
23.0,114.375,2025,4,24,2.61
23.0,115.0,2025,4,24,2.32
23.0,115.625,2025,4,24,2.33
23.5,113.125,2025,4,24,2.59
23.5,113.75,2025,4,24,2.4
23.5,114.375,2025,4,24,2.03
23.5,115.0,2025,4,24,2.35
23.5,115.625,2025,4,24,2.17
21.0,113.125,2025,4,25,3.08
21.0,113.75,2025,4,25,3.58
21.0,114.375,2025,4,25,3.71
21.0,115.0,2025,4,25,3.64
21.0,115.625,2025,4,25,3.5
21.5,113.125,2025,4,25,2.01
21.5,113.75,2025,4,25,3.01
21.5,114.375,2025,4,25,3.47
21.5,115.0,2025,4,25,3.43
21.5,115.625,2025,4,25,3.27
22.0,113.125,2025,4,25,1.96
22.0,113.75,2025,4,25,2.39
22.0,114.375,2025,4,25,2.86
22.0,115.0,2025,4,25,3.08
22.0,115.625,2025,4,25,3.06
22.5,113.125,2025,4,25,2.14
22.5,113.75,2025,4,25,2.32
22.5,114.375,2025,4,25,1.61
22.5,115.0,2025,4,25,2.2
22.5,115.625,2025,4,25,2.64
23.0,113.125,2025,4,25,2.42
23.0,113.75,2025,4,25,2.32
23.0,114.375,2025,4,25,1.7
23.0,115.0,2025,4,25,1.45
23.0,115.625,2025,4,25,2.15
23.5,113.125,2025,4,25,2.81
23.5,113.75,2025,4,25,2.59
23.5,114.375,2025,4,25,2.31
23.5,115.0,2025,4,25,2.66
23.5,115.625,2025,4,25,2.14
21.0,113.125,2025,4,26,3.9
21.0,113.75,2025,4,26,4.36
21.0,114.375,2025,4,26,4.89
21.0,115.0,2025,4,26,5.26
21.0,115.625,2025,4,26,5.54
21.5,113.125,2025,4,26,4.12
21.5,113.75,2025,4,26,5.12
21.5,114.375,2025,4,26,5.79
21.5,115.0,2025,4,26,6.0
21.5,115.625,2025,4,26,6.11
22.0,113.125,2025,4,26,3.52
22.0,113.75,2025,4,26,5.2
22.0,114.375,2025,4,26,5.74
22.0,115.0,2025,4,26,6.34
22.0,115.625,2025,4,26,6.5
22.5,113.125,2025,4,26,3.11
22.5,113.75,2025,4,26,4.31
22.5,114.375,2025,4,26,4.7
22.5,115.0,2025,4,26,5.87
22.5,115.625,2025,4,26,6.22
23.0,113.125,2025,4,26,2.86
23.0,113.75,2025,4,26,3.05
23.0,114.375,2025,4,26,3.08
23.0,115.0,2025,4,26,3.2
23.0,115.625,2025,4,26,3.74
23.5,113.125,2025,4,26,2.32
23.5,113.75,2025,4,26,2.2
23.5,114.375,2025,4,26,1.8
23.5,115.0,2025,4,26,2.18
23.5,115.625,2025,4,26,2.43
21.0,113.125,2025,4,27,3.6
21.0,113.75,2025,4,27,4.26
21.0,114.375,2025,4,27,4.64
21.0,115.0,2025,4,27,4.84
21.0,115.625,2025,4,27,4.9
21.5,113.125,2025,4,27,3.77
21.5,113.75,2025,4,27,4.25
21.5,114.375,2025,4,27,4.65
21.5,115.0,2025,4,27,4.65
21.5,115.625,2025,4,27,4.57
22.0,113.125,2025,4,27,3.4
22.0,113.75,2025,4,27,4.35
22.0,114.375,2025,4,27,4.3
22.0,115.0,2025,4,27,4.49
22.0,115.625,2025,4,27,4.42
22.5,113.125,2025,4,27,3.27
22.5,113.75,2025,4,27,4.1
22.5,114.375,2025,4,27,3.56
22.5,115.0,2025,4,27,4.06
22.5,115.625,2025,4,27,3.99
23.0,113.125,2025,4,27,3.09
23.0,113.75,2025,4,27,3.28
23.0,114.375,2025,4,27,2.78
23.0,115.0,2025,4,27,2.54
23.0,115.625,2025,4,27,2.39
23.5,113.125,2025,4,27,2.68
23.5,113.75,2025,4,27,2.6
23.5,114.375,2025,4,27,1.96
23.5,115.0,2025,4,27,2.04
23.5,115.625,2025,4,27,1.8
21.0,113.125,2025,4,28,1.67
21.0,113.75,2025,4,28,2.0
21.0,114.375,2025,4,28,2.02
21.0,115.0,2025,4,28,1.92
21.0,115.625,2025,4,28,1.9
21.5,113.125,2025,4,28,1.41
21.5,113.75,2025,4,28,1.46
21.5,114.375,2025,4,28,1.5
21.5,115.0,2025,4,28,1.85
21.5,115.625,2025,4,28,2.11
22.0,113.125,2025,4,28,1.83
22.0,113.75,2025,4,28,1.31
22.0,114.375,2025,4,28,1.05
22.0,115.0,2025,4,28,1.69
22.0,115.625,2025,4,28,2.38
22.5,113.125,2025,4,28,2.4
22.5,113.75,2025,4,28,2.43
22.5,114.375,2025,4,28,1.96
22.5,115.0,2025,4,28,1.87
22.5,115.625,2025,4,28,1.85
23.0,113.125,2025,4,28,2.66
23.0,113.75,2025,4,28,2.62
23.0,114.375,2025,4,28,2.31
23.0,115.0,2025,4,28,2.16
23.0,115.625,2025,4,28,2.27
23.5,113.125,2025,4,28,2.73
23.5,113.75,2025,4,28,2.49
23.5,114.375,2025,4,28,2.17
23.5,115.0,2025,4,28,2.61
23.5,115.625,2025,4,28,2.52
21.0,113.125,2025,4,29,4.39
21.0,113.75,2025,4,29,4.74
21.0,114.375,2025,4,29,5.19
21.0,115.0,2025,4,29,5.77
21.0,115.625,2025,4,29,6.29
21.5,113.125,2025,4,29,4.23
21.5,113.75,2025,4,29,4.66
21.5,114.375,2025,4,29,5.28
21.5,115.0,2025,4,29,5.79
21.5,115.625,2025,4,29,6.31
22.0,113.125,2025,4,29,3.37
22.0,113.75,2025,4,29,4.32
22.0,114.375,2025,4,29,4.81
22.0,115.0,2025,4,29,5.7
22.0,115.625,2025,4,29,6.37
22.5,113.125,2025,4,29,2.61
22.5,113.75,2025,4,29,3.61
22.5,114.375,2025,4,29,3.53
22.5,115.0,2025,4,29,4.66
22.5,115.625,2025,4,29,5.46
23.0,113.125,2025,4,29,1.91
23.0,113.75,2025,4,29,1.99
23.0,114.375,2025,4,29,1.86
23.0,115.0,2025,4,29,1.93
23.0,115.625,2025,4,29,2.69
23.5,113.125,2025,4,29,1.29
23.5,113.75,2025,4,29,1.3
23.5,114.375,2025,4,29,1.05
23.5,115.0,2025,4,29,1.19
23.5,115.625,2025,4,29,1.06
21.0,113.125,2025,4,30,3.54
21.0,113.75,2025,4,30,3.77
21.0,114.375,2025,4,30,3.99
21.0,115.0,2025,4,30,4.23
21.0,115.625,2025,4,30,4.4
21.5,113.125,2025,4,30,2.96
