-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
21.5,113.125,2025,5,7,13.09
21.5,113.75,2025,5,7,13.17
21.5,114.375,2025,5,7,9.28
21.5,115.0,2025,5,7,4.35
21.5,115.625,2025,5,7,2.8
22.0,113.125,2025,5,7,16.74
22.0,113.75,2025,5,7,15.69
22.0,114.375,2025,5,7,11.7
22.0,115.0,2025,5,7,4.81
22.0,115.625,2025,5,7,2.34
22.5,113.125,2025,5,7,25.85
22.5,113.75,2025,5,7,27.84
22.5,114.375,2025,5,7,15.48
22.5,115.0,2025,5,7,6.25
22.5,115.625,2025,5,7,4.84
23.0,113.125,2025,5,7,35.0
23.0,113.75,2025,5,7,34.17
23.0,114.375,2025,5,7,21.48
23.0,115.0,2025,5,7,10.41
23.0,115.625,2025,5,7,8.61
23.5,113.125,2025,5,7,43.16
23.5,113.75,2025,5,7,42.35
23.5,114.375,2025,5,7,26.5
23.5,115.0,2025,5,7,11.05
23.5,115.625,2025,5,7,10.5
21.0,113.125,2025,5,8,4.65
21.0,113.75,2025,5,8,4.8
21.0,114.375,2025,5,8,4.48
21.0,115.0,2025,5,8,3.39
21.0,115.625,2025,5,8,3.09
21.5,113.125,2025,5,8,3.95
21.5,113.75,2025,5,8,3.63
21.5,114.375,2025,5,8,3.15
21.5,115.0,2025,5,8,2.63
21.5,115.625,2025,5,8,2.34
22.0,113.125,2025,5,8,4.15
22.0,113.75,2025,5,8,2.58
22.0,114.375,2025,5,8,2.42
22.0,115.0,2025,5,8,1.91
22.0,115.625,2025,5,8,1.84
22.5,113.125,2025,5,8,5.9
22.5,113.75,2025,5,8,5.02
22.5,114.375,2025,5,8,3.11
22.5,115.0,2025,5,8,1.51
22.5,115.625,2025,5,8,1.32
23.0,113.125,2025,5,8,9.19
23.0,113.75,2025,5,8,8.11
23.0,114.375,2025,5,8,4.64
23.0,115.0,2025,5,8,1.82
23.0,115.625,2025,5,8,1.51
23.5,113.125,2025,5,8,14.84
23.5,113.75,2025,5,8,15.0
23.5,114.375,2025,5,8,7.82
23.5,115.0,2025,5,8,2.94
23.5,115.625,2025,5,8,2.81
21.0,113.125,2025,5,9,6.38
21.0,113.75,2025,5,9,6.55
21.0,114.375,2025,5,9,7.97
21.0,115.0,2025,5,9,7.31
21.0,115.625,2025,5,9,6.97
21.5,113.125,2025,5,9,5.32
21.5,113.75,2025,5,9,4.96
21.5,114.375,2025,5,9,5.25
21.5,115.0,2025,5,9,4.94
21.5,115.625,2025,5,9,4.4
22.0,113.125,2025,5,9,7.62
22.0,113.75,2025,5,9,4.26
22.0,114.375,2025,5,9,3.92
22.0,115.0,2025,5,9,3.69
22.0,115.625,2025,5,9,2.84
22.5,113.125,2025,5,9,14.17
22.5,113.75,2025,5,9,14.68
22.5,114.375,2025,5,9,5.43
22.5,115.0,2025,5,9,3.45
22.5,115.625,2025,5,9,3.0
23.0,113.125,2025,5,9,24.18
23.0,113.75,2025,5,9,23.21
23.0,114.375,2025,5,9,10.99
23.0,115.0,2025,5,9,4.54
23.0,115.625,2025,5,9,4.02
23.5,113.125,2025,5,9,31.81
23.5,113.75,2025,5,9,31.41
23.5,114.375,2025,5,9,18.04
23.5,115.0,2025,5,9,7.42
23.5,115.625,2025,5,9,7.39
21.0,113.125,2025,5,10,12.61
21.0,113.75,2025,5,10,13.6
21.0,114.375,2025,5,10,23.57
21.0,115.0,2025,5,10,33.78
21.0,115.625,2025,5,10,31.84
21.5,113.125,2025,5,10,12.62
21.5,113.75,2025,5,10,13.35
21.5,114.375,2025,5,10,17.16
21.5,115.0,2025,5,10,23.93
21.5,115.625,2025,5,10,27.54
22.0,113.125,2025,5,10,14.74
22.0,113.75,2025,5,10,9.24
22.0,114.375,2025,5,10,11.24
22.0,115.0,2025,5,10,13.37
22.0,115.625,2025,5,10,13.72
22.5,113.125,2025,5,10,12.93
22.5,113.75,2025,5,10,9.85
22.5,114.375,2025,5,10,11.45
22.5,115.0,2025,5,10,11.13
22.5,115.625,2025,5,10,12.17
23.0,113.125,2025,5,10,13.9
23.0,113.75,2025,5,10,13.92
23.0,114.375,2025,5,10,8.5
23.0,115.0,2025,5,10,4.63
23.0,115.625,2025,5,10,4.75
23.5,113.125,2025,5,10,13.23
23.5,113.75,2025,5,10,13.34
23.5,114.375,2025,5,10,6.41
23.5,115.0,2025,5,10,4.89
23.5,115.625,2025,5,10,4.8
21.0,113.125,2025,5,11,20.54
21.0,113.75,2025,5,11,18.58
21.0,114.375,2025,5,11,18.55
21.0,115.0,2025,5,11,18.03
21.0,115.625,2025,5,11,16.41
21.5,113.125,2025,5,11,21.55
21.5,113.75,2025,5,11,16.76
21.5,114.375,2025,5,11,12.81
21.5,115.0,2025,5,11,13.78
21.5,115.625,2025,5,11,13.28
22.0,113.125,2025,5,11,23.49
22.0,113.75,2025,5,11,19.69
22.0,114.375,2025,5,11,16.99
22.0,115.0,2025,5,11,14.31
22.0,115.625,2025,5,11,13.55
22.5,113.125,2025,5,11,16.33
22.5,113.75,2025,5,11,16.77
22.5,114.375,2025,5,11,14.73
22.5,115.0,2025,5,11,13.83
22.5,115.625,2025,5,11,14.58
23.0,113.125,2025,5,11,8.0
23.0,113.75,2025,5,11,7.22
23.0,114.375,2025,5,11,8.21
23.0,115.0,2025,5,11,5.04
23.0,115.625,2025,5,11,4.94
23.5,113.125,2025,5,11,3.14
23.5,113.75,2025,5,11,3.65
23.5,114.375,2025,5,11,2.56
23.5,115.0,2025,5,11,3.09
23.5,115.625,2025,5,11,2.9
21.0,113.125,2025,5,12,0.16
21.0,113.75,2025,5,12,0.16
21.0,114.375,2025,5,12,0.12
21.0,115.0,2025,5,12,0.18
21.0,115.625,2025,5,12,0.19
21.5,113.125,2025,5,12,0.01
21.5,113.75,2025,5,12,0.01
21.5,114.375,2025,5,12,0.01
21.5,115.0,2025,5,12,0.05
21.5,115.625,2025,5,12,0.05
22.0,113.125,2025,5,12,0.0
22.0,113.75,2025,5,12,0.0
22.0,114.375,2025,5,12,0.0
22.0,115.0,2025,5,12,0.0
22.0,115.625,2025,5,12,0.01
22.5,113.125,2025,5,12,0.37
22.5,113.75,2025,5,12,0.07
22.5,114.375,2025,5,12,0.0
22.5,115.0,2025,5,12,0.0
22.5,115.625,2025,5,12,0.0
23.0,113.125,2025,5,12,2.22
23.0,113.75,2025,5,12,2.4
23.0,114.375,2025,5,12,0.1
23.0,115.0,2025,5,12,0.0
23.0,115.625,2025,5,12,0.0
23.5,113.125,2025,5,12,1.15
23.5,113.75,2025,5,12,0.75
23.5,114.375,2025,5,12,0.26
23.5,115.0,2025,5,12,0.04
23.5,115.625,2025,5,12,0.18
21.0,113.125,2025,5,13,0.69
21.0,113.75,2025,5,13,0.84
21.0,114.375,2025,5,13,0.46
21.0,115.0,2025,5,13,0.2
21.0,115.625,2025,5,13,0.16
21.5,113.125,2025,5,13,0.3
21.5,113.75,2025,5,13,0.26
21.5,114.375,2025,5,13,0.26
21.5,115.0,2025,5,13,0.21
21.5,115.625,2025,5,13,0.18
22.0,113.125,2025,5,13,0.18
22.0,113.75,2025,5,13,0.27
22.0,114.375,2025,5,13,0.19
22.0,115.0,2025,5,13,0.14
22.0,115.625,2025,5,13,0.16
22.5,113.125,2025,5,13,0.04
22.5,113.75,2025,5,13,0.01
22.5,114.375,2025,5,13,0.04
22.5,115.0,2025,5,13,0.04
22.5,115.625,2025,5,13,0.03
23.0,113.125,2025,5,13,0.0
23.0,113.75,2025,5,13,0.0
23.0,114.375,2025,5,13,0.01
23.0,115.0,2025,5,13,0.0
23.0,115.625,2025,5,13,0.0
23.5,113.125,2025,5,13,0.0
23.5,113.75,2025,5,13,0.0
23.5,114.375,2025,5,13,0.0
23.5,115.0,2025,5,13,0.0
23.5,115.625,2025,5,13,0.0
21.0,113.125,2025,5,14,2.62
21.0,113.75,2025,5,14,2.75
21.0,114.375,2025,5,14,2.43
21.0,115.0,2025,5,14,1.27
21.0,115.625,2025,5,14,0.86
21.5,113.125,2025,5,14,1.27
21.5,113.75,2025,5,14,1.34
21.5,114.375,2025,5,14,1.21
21.5,115.0,2025,5,14,0.88
21.5,115.625,2025,5,14,0.69
22.0,113.125,2025,5,14,0.7
22.0,113.75,2025,5,14,0.6
22.0,114.375,2025,5,14,0.53
22.0,115.0,2025,5,14,0.43
22.0,115.625,2025,5,14,0.39
22.5,113.125,2025,5,14,0.2
22.5,113.75,2025,5,14,0.02
22.5,114.375,2025,5,14,0.2
22.5,115.0,2025,5,14,0.18
22.5,115.625,2025,5,14,0.15
23.0,113.125,2025,5,14,0.06
23.0,113.75,2025,5,14,0.02
23.0,114.375,2025,5,14,0.06
23.0,115.0,2025,5,14,0.02
23.0,115.625,2025,5,14,0.03
23.5,113.125,2025,5,14,0.09
23.5,113.75,2025,5,14,0.02
23.5,114.375,2025,5,14,0.0
23.5,115.0,2025,5,14,0.0
23.5,115.625,2025,5,14,0.0
21.0,113.125,2025,5,15,2.41
21.0,113.75,2025,5,15,2.61
21.0,114.375,2025,5,15,1.93
21.0,115.0,2025,5,15,0.82
21.0,115.625,2025,5,15,0.41
21.5,113.125,2025,5,15,1.6
21.5,113.75,2025,5,15,1.38
21.5,114.375,2025,5,15,0.65
21.5,115.0,2025,5,15,0.31
21.5,115.625,2025,5,15,0.12
22.0,113.125,2025,5,15,1.21
22.0,113.75,2025,5,15,0.9
22.0,114.375,2025,5,15,0.52
22.0,115.0,2025,5,15,0.16
22.0,115.625,2025,5,15,0.04
22.5,113.125,2025,5,15,0.54
22.5,113.75,2025,5,15,0.15
22.5,114.375,2025,5,15,0.24
22.5,115.0,2025,5,15,0.19
22.5,115.625,2025,5,15,0.2
23.0,113.125,2025,5,15,0.12
23.0,113.75,2025,5,15,0.03
23.0,114.375,2025,5,15,0.08
23.0,115.0,2025,5,15,0.03
23.0,115.625,2025,5,15,0.04
23.5,113.125,2025,5,15,0.04
23.5,113.75,2025,5,15,0.03
23.5,114.375,2025,5,15,0.0
23.5,115.0,2025,5,15,0.0
23.5,115.625,2025,5,15,0.0
21.0,113.125,2025,5,16,3.73
21.0,113.75,2025,5,16,4.03
21.0,114.375,2025,5,16,3.33
21.0,115.0,2025,5,16,1.93
21.0,115.625,2025,5,16,1.45
21.5,113.125,2025,5,16,3.02
21.5,113.75,2025,5,16,2.95
21.5,114.375,2025,5,16,1.96
21.5,115.0,2025,5,16,1.22
21.5,115.625,2025,5,16,0.84
22.0,113.125,2025,5,16,3.08
22.0,113.75,2025,5,16,1.89
22.0,114.375,2025,5,16,1.32
22.0,115.0,2025,5,16,0.71
22.0,115.625,2025,5,16,0.38
22.5,113.125,2025,5,16,2.44
22.5,113.75,2025,5,16,1.7
22.5,114.375,2025,5,16,0.81
22.5,115.0,2025,5,16,0.3
22.5,115.625,2025,5,16,0.19
23.0,113.125,2025,5,16,2.85
23.0,113.75,2025,5,16,2.78
23.0,114.375,2025,5,16,1.25
23.0,115.0,2025,5,16,0.09
23.0,115.625,2025,5,16,0.04
23.5,113.125,2025,5,16,5.02
23.5,113.75,2025,5,16,5.05
23.5,114.375,2025,5,16,2.3
23.5,115.0,2025,5,16,0.2
23.5,115.625,2025,5,16,0.02
21.0,113.125,2025,5,17,4.91
21.0,113.75,2025,5,17,3.9
21.0,114.375,2025,5,17,3.43
21.0,115.0,2025,5,17,1.96
21.0,115.625,2025,5,17,1.58
21.5,113.125,2025,5,17,6.25
21.5,113.75,2025,5,17,5.15
21.5,114.375,2025,5,17,4.14
21.5,115.0,2025,5,17,2.34
21.5,115.625,2025,5,17,1.61
22.0,113.125,2025,5,17,8.49
22.0,113.75,2025,5,17,5.51
22.0,114.375,2025,5,17,4.68
22.0,115.0,2025,5,17,2.85
22.0,115.625,2025,5,17,1.54
22.5,113.125,2025,5,17,12.91
22.5,113.75,2025,5,17,11.29
22.5,114.375,2025,5,17,5.42
22.5,115.0,2025,5,17,2.47
22.5,115.625,2025,5,17,2.18
23.0,113.125,2025,5,17,26.13
23.0,113.75,2025,5,17,26.95
23.0,114.375,2025,5,17,9.87
23.0,115.0,2025,5,17,1.31
23.0,115.625,2025,5,17,0.61
23.5,113.125,2025,5,17,40.16
23.5,113.75,2025,5,17,41.76
23.5,114.375,2025,5,17,15.96
23.5,115.0,2025,5,17,2.26
23.5,115.625,2025,5,17,1.25
21.0,113.125,2025,5,18,6.56
21.0,113.75,2025,5,18,4.97
21.0,114.375,2025,5,18,2.33
21.0,115.0,2025,5,18,1.18
21.0,115.625,2025,5,18,1.06
21.5,113.125,2025,5,18,6.75
21.5,113.75,2025,5,18,3.9
21.5,114.375,2025,5,18,2.56
21.5,115.0,2025,5,18,1.36
21.5,115.625,2025,5,18,1.01
22.0,113.125,2025,5,18,8.0
22.0,113.75,2025,5,18,3.1
22.0,114.375,2025,5,18,2.57
22.0,115.0,2025,5,18,2.05
22.0,115.625,2025,5,18,1.22
22.5,113.125,2025,5,18,11.03
22.5,113.75,2025,5,18,8.91
22.5,114.375,2025,5,18,4.23
22.5,115.0,2025,5,18,2.66
22.5,115.625,2025,5,18,2.72
23.0,113.125,2025,5,18,17.39
23.0,113.75,2025,5,18,16.7
23.0,114.375,2025,5,18,8.78
23.0,115.0,2025,5,18,2.96
23.0,115.625,2025,5,18,2.66
23.5,113.125,2025,5,18,23.85
23.5,113.75,2025,5,18,24.17
23.5,114.375,2025,5,18,11.29
23.5,115.0,2025,5,18,4.19
23.5,115.625,2025,5,18,3.64
21.0,113.125,2025,5,19,12.65
21.0,113.75,2025,5,19,11.63
21.0,114.375,2025,5,19,9.72
21.0,115.0,2025,5,19,4.73
21.0,115.625,2025,5,19,3.24
21.5,113.125,2025,5,19,12.13
21.5,113.75,2025,5,19,10.5
21.5,114.375,2025,5,19,8.16
21.5,115.0,2025,5,19,4.71
21.5,115.625,2025,5,19,3.32
22.0,113.125,2025,5,19,8.87
22.0,113.75,2025,5,19,6.26
22.0,114.375,2025,5,19,5.38
22.0,115.0,2025,5,19,3.78
22.0,115.625,2025,5,19,2.67
22.5,113.125,2025,5,19,6.4
22.5,113.75,2025,5,19,4.59
22.5,114.375,2025,5,19,4.52
22.5,115.0,2025,5,19,2.98
22.5,115.625,2025,5,19,2.48
23.0,113.125,2025,5,19,11.41
23.0,113.75,2025,5,19,11.43
23.0,114.375,2025,5,19,12.14
23.0,115.0,2025,5,19,5.47
23.0,115.625,2025,5,19,5.43
23.5,113.125,2025,5,19,29.55
23.5,113.75,2025,5,19,26.96
23.5,114.375,2025,5,19,27.6
23.5,115.0,2025,5,19,13.74
23.5,115.625,2025,5,19,14.19
21.0,113.125,2025,5,20,8.38
21.0,113.75,2025,5,20,7.93
21.0,114.375,2025,5,20,8.55
21.0,115.0,2025,5,20,5.54
21.0,115.625,2025,5,20,4.3
21.5,113.125,2025,5,20,9.51
21.5,113.75,2025,5,20,8.68
21.5,114.375,2025,5,20,8.81
21.5,115.0,2025,5,20,6.52
21.5,115.625,2025,5,20,4.84
22.0,113.125,2025,5,20,7.69
22.0,113.75,2025,5,20,8.37
22.0,114.375,2025,5,20,7.85
22.0,115.0,2025,5,20,6.87
22.0,115.625,2025,5,20,5.01
22.5,113.125,2025,5,20,4.45
22.5,113.75,2025,5,20,2.55
22.5,114.375,2025,5,20,5.66
22.5,115.0,2025,5,20,6.45
22.5,115.625,2025,5,20,6.19
23.0,113.125,2025,5,20,7.33
23.0,113.75,2025,5,20,7.2
23.0,114.375,2025,5,20,10.01
23.0,115.0,2025,5,20,8.19
23.0,115.625,2025,5,20,8.11
23.5,113.125,2025,5,20,19.27
23.5,113.75,2025,5,20,18.2
23.5,114.375,2025,5,20,18.84
23.5,115.0,2025,5,20,12.21
23.5,115.625,2025,5,20,11.9
21.0,113.125,2025,5,21,6.93
21.0,113.75,2025,5,21,7.27
21.0,114.375,2025,5,21,7.24
21.0,115.0,2025,5,21,4.25
21.0,115.625,2025,5,21,3.28
21.5,113.125,2025,5,21,5.19
21.5,113.75,2025,5,21,5.7
21.5,114.375,2025,5,21,6.33
21.5,115.0,2025,5,21,4.0
21.5,115.625,2025,5,21,2.49
22.0,113.125,2025,5,21,3.67
22.0,113.75,2025,5,21,3.26
22.0,114.375,2025,5,21,4.1
22.0,115.0,2025,5,21,3.33
22.0,115.625,2025,5,21,1.79
22.5,113.125,2025,5,21,5.59
22.5,113.75,2025,5,21,4.81
22.5,114.375,2025,5,21,3.89
22.5,115.0,2025,5,21,2.35
22.5,115.625,2025,5,21,2.1
23.0,113.125,2025,5,21,14.93
23.0,113.75,2025,5,21,16.73
23.0,114.375,2025,5,21,7.59
23.0,115.0,2025,5,21,2.71
23.0,115.625,2025,5,21,2.31
23.5,113.125,2025,5,21,21.25
23.5,113.75,2025,5,21,20.91
23.5,114.375,2025,5,21,11.86
23.5,115.0,2025,5,21,4.13
23.5,115.625,2025,5,21,3.93
21.0,113.125,2025,5,22,5.43
21.0,113.75,2025,5,22,5.15
21.0,114.375,2025,5,22,4.73
21.0,115.0,2025,5,22,2.78
21.0,115.625,2025,5,22,2.23
21.5,113.125,2025,5,22,5.68
21.5,113.75,2025,5,22,5.29
21.5,114.375,2025,5,22,4.97
21.5,115.0,2025,5,22,3.47
21.5,115.625,2025,5,22,2.9
22.0,113.125,2025,5,22,5.52
22.0,113.75,2025,5,22,5.62
22.0,114.375,2025,5,22,4.48
22.0,115.0,2025,5,22,3.38
22.0,115.625,2025,5,22,2.63
22.5,113.125,2025,5,22,8.42
22.5,113.75,2025,5,22,10.09
22.5,114.375,2025,5,22,3.83
22.5,115.0,2025,5,22,2.4
22.5,115.625,2025,5,22,2.31
23.0,113.125,2025,5,22,14.04
23.0,113.75,2025,5,22,15.11
23.0,114.375,2025,5,22,5.0
23.0,115.0,2025,5,22,0.99
23.0,115.625,2025,5,22,0.81
23.5,113.125,2025,5,22,11.87
23.5,113.75,2025,5,22,12.87
23.5,114.375,2025,5,22,4.91
23.5,115.0,2025,5,22,1.35
23.5,115.625,2025,5,22,1.25
21.0,113.125,2025,5,23,6.5
21.0,113.75,2025,5,23,5.66
21.0,114.375,2025,5,23,5.12
21.0,115.0,2025,5,23,3.45
21.0,115.625,2025,5,23,3.08
21.5,113.125,2025,5,23,8.69
21.5,113.75,2025,5,23,7.67
21.5,114.375,2025,5,23,8.01
21.5,115.0,2025,5,23,5.37
21.5,115.625,2025,5,23,4.26
22.0,113.125,2025,5,23,9.54
22.0,113.75,2025,5,23,8.9
22.0,114.375,2025,5,23,8.69
22.0,115.0,2025,5,23,6.56
22.0,115.625,2025,5,23,4.72
22.5,113.125,2025,5,23,9.82
22.5,113.75,2025,5,23,9.51
22.5,114.375,2025,5,23,7.31
22.5,115.0,2025,5,23,5.8
22.5,115.625,2025,5,23,5.36
23.0,113.125,2025,5,23,11.17
23.0,113.75,2025,5,23,10.57
23.0,114.375,2025,5,23,9.11
23.0,115.0,2025,5,23,6.58
23.0,115.625,2025,5,23,6.74
23.5,113.125,2025,5,23,16.53
23.5,113.75,2025,5,23,14.74
23.5,114.375,2025,5,23,16.56
23.5,115.0,2025,5,23,11.59
23.5,115.625,2025,5,23,12.27
21.0,113.125,2025,5,24,16.41
21.0,113.75,2025,5,24,15.42
21.0,114.375,2025,5,24,12.29
21.0,115.0,2025,5,24,6.69
21.0,115.625,2025,5,24,5.14
21.5,113.125,2025,5,24,12.6
21.5,113.75,2025,5,24,11.93
21.5,114.375,2025,5,24,8.69
21.5,115.0,2025,5,24,4.85
21.5,115.625,2025,5,24,3.26
22.0,113.125,2025,5,24,9.31
22.0,113.75,2025,5,24,9.53
22.0,114.375,2025,5,24,6.74
22.0,115.0,2025,5,24,3.19
22.0,115.625,2025,5,24,1.96
22.5,113.125,2025,5,24,10.04
22.5,113.75,2025,5,24,13.35
22.5,114.375,2025,5,24,5.44
22.5,115.0,2025,5,24,2.17
22.5,115.625,2025,5,24,1.6
23.0,113.125,2025,5,24,6.13
23.0,113.75,2025,5,24,5.31
23.0,114.375,2025,5,24,4.82
23.0,115.0,2025,5,24,1.96
23.0,115.625,2025,5,24,1.37
23.5,113.125,2025,5,24,2.28
23.5,113.75,2025,5,24,2.75
23.5,114.375,2025,5,24,4.16
23.5,115.0,2025,5,24,1.69
23.5,115.625,2025,5,24,1.66
21.0,113.125,2025,5,25,11.66
21.0,113.75,2025,5,25,15.31
21.0,114.375,2025,5,25,21.09
21.0,115.0,2025,5,25,13.04
21.0,115.625,2025,5,25,10.41
21.5,113.125,2025,5,25,4.35
21.5,113.75,2025,5,25,8.01
21.5,114.375,2025,5,25,14.7
21.5,115.0,2025,5,25,10.92
21.5,115.625,2025,5,25,7.59
22.0,113.125,2025,5,25,1.82
22.0,113.75,2025,5,25,4.02
22.0,114.375,2025,5,25,7.69
22.0,115.0,2025,5,25,8.67
22.0,115.625,2025,5,25,5.76
22.5,113.125,2025,5,25,1.18
22.5,113.75,2025,5,25,0.96
22.5,114.375,2025,5,25,4.12
22.5,115.0,2025,5,25,5.5
22.5,115.625,2025,5,25,5.54
23.0,113.125,2025,5,25,0.84
23.0,113.75,2025,5,25,0.86
23.0,114.375,2025,5,25,1.48
23.0,115.0,2025,5,25,1.76
23.0,115.625,2025,5,25,1.91
23.5,113.125,2025,5,25,0.81
23.5,113.75,2025,5,25,0.71
23.5,114.375,2025,5,25,0.81
23.5,115.0,2025,5,25,1.79
23.5,115.625,2025,5,25,1.57
21.0,113.125,2025,5,26,3.99
21.0,113.75,2025,5,26,3.75
21.0,114.375,2025,5,26,3.2
21.0,115.0,2025,5,26,0.85
21.0,115.625,2025,5,26,0.64
21.5,113.125,2025,5,26,1.72
21.5,113.75,2025,5,26,2.18
21.5,114.375,2025,5,26,2.29
21.5,115.0,2025,5,26,0.92
21.5,115.625,2025,5,26,0.42
22.0,113.125,2025,5,26,0.39
22.0,113.75,2025,5,26,0.62
22.0,114.375,2025,5,26,0.83
22.0,115.0,2025,5,26,0.67
22.0,115.625,2025,5,26,0.31
22.5,113.125,2025,5,26,0.05
22.5,113.75,2025,5,26,0.02
22.5,114.375,2025,5,26,0.27
22.5,115.0,2025,5,26,0.28
22.5,115.625,2025,5,26,0.23
23.0,113.125,2025,5,26,0.03
23.0,113.75,2025,5,26,0.02
23.0,114.375,2025,5,26,0.1
23.0,115.0,2025,5,26,0.05
23.0,115.625,2025,5,26,0.06
23.5,113.125,2025,5,26,0.1
23.5,113.75,2025,5,26,0.1
23.5,114.375,2025,5,26,0.12
23.5,115.0,2025,5,26,0.16
23.5,115.625,2025,5,26,0.22
21.0,113.125,2025,5,27,0.55
21.0,113.75,2025,5,27,0.51
21.0,114.375,2025,5,27,0.46
21.0,115.0,2025,5,27,1.01
21.0,115.625,2025,5,27,1.6
21.5,113.125,2025,5,27,0.37
21.5,113.75,2025,5,27,0.23
21.5,114.375,2025,5,27,0.29
21.5,115.0,2025,5,27,0.51
21.5,115.625,2025,5,27,0.59
22.0,113.125,2025,5,27,0.27
22.0,113.75,2025,5,27,0.58
22.0,114.375,2025,5,27,0.69
22.0,115.0,2025,5,27,0.73
22.0,115.625,2025,5,27,0.64
22.5,113.125,2025,5,27,0.08
22.5,113.75,2025,5,27,0.05
22.5,114.375,2025,5,27,0.48
22.5,115.0,2025,5,27,0.54
22.5,115.625,2025,5,27,0.5
23.0,113.125,2025,5,27,0.04
23.0,113.75,2025,5,27,0.04
23.0,114.375,2025,5,27,0.23
23.0,115.0,2025,5,27,0.13
23.0,115.625,2025,5,27,0.12
23.5,113.125,2025,5,27,0.23
23.5,113.75,2025,5,27,0.27
23.5,114.375,2025,5,27,0.23
23.5,115.0,2025,5,27,0.23
23.5,115.625,2025,5,27,0.25
21.0,113.125,2025,5,28,4.3
21.0,113.75,2025,5,28,4.19
21.0,114.375,2025,5,28,5.31
21.0,115.0,2025,5,28,6.05
21.0,115.625,2025,5,28,6.56
21.5,113.125,2025,5,28,3.87
21.5,113.75,2025,5,28,4.36
21.5,114.375,2025,5,28,6.82
21.5,115.0,2025,5,28,6.84
21.5,115.625,2025,5,28,6.79
22.0,113.125,2025,5,28,4.37
22.0,113.75,2025,5,28,3.97
22.0,114.375,2025,5,28,7.51
22.0,115.0,2025,5,28,10.66
22.0,115.625,2025,5,28,8.91
22.5,113.125,2025,5,28,7.78
22.5,113.75,2025,5,28,7.88
22.5,114.375,2025,5,28,9.46
22.5,115.0,2025,5,28,12.66
22.5,115.625,2025,5,28,13.37
23.0,113.125,2025,5,28,14.89
23.0,113.75,2025,5,28,15.99
23.0,114.375,2025,5,28,11.94
23.0,115.0,2025,5,28,9.97
23.0,115.625,2025,5,28,10.47
23.5,113.125,2025,5,28,21.98
23.5,113.75,2025,5,28,21.69
23.5,114.375,2025,5,28,16.4
23.5,115.0,2025,5,28,15.33
23.5,115.625,2025,5,28,13.63
21.0,113.125,2025,5,29,5.76
21.0,113.75,2025,5,29,5.16
21.0,114.375,2025,5,29,6.29
21.0,115.0,2025,5,29,10.37
21.0,115.625,2025,5,29,11.63
21.5,113.125,2025,5,29,5.82
21.5,113.75,2025,5,29,5.44
21.5,114.375,2025,5,29,6.4
21.5,115.0,2025,5,29,10.11
21.5,115.625,2025,5,29,12.0
22.0,113.125,2025,5,29,11.26
22.0,113.75,2025,5,29,7.49
22.0,114.375,2025,5,29,8.08
22.0,115.0,2025,5,29,9.64
22.0,115.625,2025,5,29,11.28
22.5,113.125,2025,5,29,26.93
22.5,113.75,2025,5,29,34.33
22.5,114.375,2025,5,29,16.98
22.5,115.0,2025,5,29,10.36
22.5,115.625,2025,5,29,10.58
23.0,113.125,2025,5,29,32.71
23.0,113.75,2025,5,29,35.18
23.0,114.375,2025,5,29,20.3
23.0,115.0,2025,5,29,11.63
23.0,115.625,2025,5,29,11.56
23.5,113.125,2025,5,29,30.07
23.5,113.75,2025,5,29,32.38
23.5,114.375,2025,5,29,21.61
23.5,115.0,2025,5,29,14.6
23.5,115.625,2025,5,29,15.18
21.0,113.125,2025,5,30,43.95
21.0,113.75,2025,5,30,58.39
21.0,114.375,2025,5,30,47.69
21.0,115.0,2025,5,30,20.57
21.0,115.625,2025,5,30,17.59
21.5,113.125,2025,5,30,30.62
21.5,113.75,2025,5,30,45.29
21.5,114.375,2025,5,30,17.81
21.5,115.0,2025,5,30,9.41
21.5,115.625,2025,5,30,8.35
22.0,113.125,2025,5,30,14.44
22.0,113.75,2025,5,30,10.55
22.0,114.375,2025,5,30,5.99
22.0,115.0,2025,5,30,4.17
22.0,115.625,2025,5,30,4.96
22.5,113.125,2025,5,30,10.48
22.5,113.75,2025,5,30,12.38
22.5,114.375,2025,5,30,4.33
22.5,115.0,2025,5,30,3.16
22.5,115.625,2025,5,30,3.17
23.0,113.125,2025,5,30,12.29
23.0,113.75,2025,5,30,12.83
23.0,114.375,2025,5,30,4.44
23.0,115.0,2025,5,30,2.87
23.0,115.625,2025,5,30,2.84
23.5,113.125,2025,5,30,7.81
23.5,113.75,2025,5,30,7.58
23.5,114.375,2025,5,30,4.24
23.5,115.0,2025,5,30,2.39
23.5,115.625,2025,5,30,2.29
21.0,113.125,2025,5,31,9.19
21.0,113.75,2025,5,31,11.89
21.0,114.375,2025,5,31,2.33
21.0,115.0,2025,5,31,1.55
21.0,115.625,2025,5,31,1.74
21.5,113.125,2025,5,31,9.3
21.5,113.75,2025,5,31,5.75
21.5,114.375,2025,5,31,1.0
21.5,115.0,2025,5,31,1.25
21.5,115.625,2025,5,31,1.85
