-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M
22.0,113.125,2025,4,4,76.86
22.0,113.75,2025,4,4,84.03
22.0,114.375,2025,4,4,83.82
22.0,115.0,2025,4,4,84.7
22.0,115.625,2025,4,4,85.62
22.5,113.125,2025,4,4,69.8
22.5,113.75,2025,4,4,79.58
22.5,114.375,2025,4,4,78.32
22.5,115.0,2025,4,4,83.54
22.5,115.625,2025,4,4,85.97
23.0,113.125,2025,4,4,64.41
23.0,113.75,2025,4,4,65.63
23.0,114.375,2025,4,4,67.6
23.0,115.0,2025,4,4,68.93
23.0,115.625,2025,4,4,74.6
23.5,113.125,2025,4,4,61.2
23.5,113.75,2025,4,4,60.01
23.5,114.375,2025,4,4,60.88
23.5,115.0,2025,4,4,60.73
23.5,115.625,2025,4,4,64.99
21.0,113.125,2025,4,5,94.55
21.0,113.75,2025,4,5,94.67
21.0,114.375,2025,4,5,94.38
21.0,115.0,2025,4,5,92.88
21.0,115.625,2025,4,5,90.66
21.5,113.125,2025,4,5,94.0
21.5,113.75,2025,4,5,95.27
21.5,114.375,2025,4,5,94.76
21.5,115.0,2025,4,5,93.21
21.5,115.625,2025,4,5,91.36
22.0,113.125,2025,4,5,88.17
22.0,113.75,2025,4,5,92.3
22.0,114.375,2025,4,5,92.21
22.0,115.0,2025,4,5,91.67
22.0,115.625,2025,4,5,90.77
22.5,113.125,2025,4,5,81.39
22.5,113.75,2025,4,5,85.98
22.5,114.375,2025,4,5,85.17
22.5,115.0,2025,4,5,86.88
22.5,115.625,2025,4,5,87.22
23.0,113.125,2025,4,5,78.26
23.0,113.75,2025,4,5,78.35
23.0,114.375,2025,4,5,81.02
23.0,115.0,2025,4,5,81.12
23.0,115.625,2025,4,5,80.93
23.5,113.125,2025,4,5,76.79
23.5,113.75,2025,4,5,77.79
23.5,114.375,2025,4,5,81.37
23.5,115.0,2025,4,5,81.61
23.5,115.625,2025,4,5,82.21
21.0,113.125,2025,4,6,87.21
21.0,113.75,2025,4,6,86.27
21.0,114.375,2025,4,6,84.22
21.0,115.0,2025,4,6,82.78
21.0,115.625,2025,4,6,81.53
21.5,113.125,2025,4,6,85.88
21.5,113.75,2025,4,6,85.54
21.5,114.375,2025,4,6,82.93
21.5,115.0,2025,4,6,80.75
21.5,115.625,2025,4,6,79.68
22.0,113.125,2025,4,6,78.48
22.0,113.75,2025,4,6,84.47
22.0,114.375,2025,4,6,80.85
22.0,115.0,2025,4,6,79.36
22.0,115.625,2025,4,6,78.24
22.5,113.125,2025,4,6,69.79
22.5,113.75,2025,4,6,74.81
22.5,114.375,2025,4,6,73.46
22.5,115.0,2025,4,6,75.42
22.5,115.625,2025,4,6,77.78
23.0,113.125,2025,4,6,67.44
23.0,113.75,2025,4,6,66.24
23.0,114.375,2025,4,6,69.33
23.0,115.0,2025,4,6,69.61
23.0,115.625,2025,4,6,69.52
23.5,113.125,2025,4,6,68.65
23.5,113.75,2025,4,6,69.43
23.5,114.375,2025,4,6,70.45
23.5,115.0,2025,4,6,70.1
23.5,115.625,2025,4,6,70.47
21.0,113.125,2025,4,7,83.74
21.0,113.75,2025,4,7,85.29
21.0,114.375,2025,4,7,86.41
21.0,115.0,2025,4,7,86.68
21.0,115.625,2025,4,7,86.15
21.5,113.125,2025,4,7,82.43
21.5,113.75,2025,4,7,84.1
21.5,114.375,2025,4,7,85.13
21.5,115.0,2025,4,7,85.61
21.5,115.625,2025,4,7,86.99
22.0,113.125,2025,4,7,73.2
22.0,113.75,2025,4,7,83.06
22.0,114.375,2025,4,7,81.86
22.0,115.0,2025,4,7,83.76
22.0,115.625,2025,4,7,85.84
22.5,113.125,2025,4,7,61.99
22.5,113.75,2025,4,7,69.97
22.5,114.375,2025,4,7,68.45
22.5,115.0,2025,4,7,76.56
22.5,115.625,2025,4,7,81.0
23.0,113.125,2025,4,7,57.65
23.0,113.75,2025,4,7,57.34
23.0,114.375,2025,4,7,60.26
23.0,115.0,2025,4,7,60.28
23.0,115.625,2025,4,7,61.16
23.5,113.125,2025,4,7,59.52
23.5,113.75,2025,4,7,57.31
23.5,114.375,2025,4,7,58.61
23.5,115.0,2025,4,7,59.82
23.5,115.625,2025,4,7,58.89
21.0,113.125,2025,4,8,88.98
21.0,113.75,2025,4,8,94.02
21.0,114.375,2025,4,8,95.67
21.0,115.0,2025,4,8,95.33
21.0,115.625,2025,4,8,93.23
21.5,113.125,2025,4,8,87.99
21.5,113.75,2025,4,8,94.45
21.5,114.375,2025,4,8,95.76
21.5,115.0,2025,4,8,95.59
21.5,115.625,2025,4,8,95.5
22.0,113.125,2025,4,8,74.41
22.0,113.75,2025,4,8,92.06
22.0,114.375,2025,4,8,93.3
22.0,115.0,2025,4,8,95.3
22.0,115.625,2025,4,8,95.57
22.5,113.125,2025,4,8,62.54
22.5,113.75,2025,4,8,78.94
22.5,114.375,2025,4,8,79.96
22.5,115.0,2025,4,8,90.67
22.5,115.625,2025,4,8,92.73
23.0,113.125,2025,4,8,57.99
23.0,113.75,2025,4,8,62.97
23.0,114.375,2025,4,8,69.12
23.0,115.0,2025,4,8,74.9
23.0,115.625,2025,4,8,77.28
23.5,113.125,2025,4,8,58.69
23.5,113.75,2025,4,8,60.48
23.5,114.375,2025,4,8,63.33
23.5,115.0,2025,4,8,69.16
23.5,115.625,2025,4,8,72.82
21.0,113.125,2025,4,9,95.91
21.0,113.75,2025,4,9,96.09
21.0,114.375,2025,4,9,95.16
21.0,115.0,2025,4,9,92.1
21.0,115.625,2025,4,9,86.85
21.5,113.125,2025,4,9,94.2
21.5,113.75,2025,4,9,95.47
21.5,114.375,2025,4,9,95.2
21.5,115.0,2025,4,9,94.53
21.5,115.625,2025,4,9,92.65
22.0,113.125,2025,4,9,83.27
22.0,113.75,2025,4,9,91.48
22.0,114.375,2025,4,9,93.74
22.0,115.0,2025,4,9,95.63
22.0,115.625,2025,4,9,95.44
22.5,113.125,2025,4,9,70.38
22.5,113.75,2025,4,9,83.74
22.5,114.375,2025,4,9,80.17
22.5,115.0,2025,4,9,89.74
22.5,115.625,2025,4,9,93.06
23.0,113.125,2025,4,9,64.51
23.0,113.75,2025,4,9,70.55
23.0,114.375,2025,4,9,70.77
23.0,115.0,2025,4,9,74.32
23.0,115.625,2025,4,9,77.28
23.5,113.125,2025,4,9,65.85
23.5,113.75,2025,4,9,70.06
23.5,114.375,2025,4,9,70.8
23.5,115.0,2025,4,9,74.17
23.5,115.625,2025,4,9,74.39
21.0,113.125,2025,4,10,94.61
21.0,113.75,2025,4,10,93.7
21.0,114.375,2025,4,10,93.72
21.0,115.0,2025,4,10,92.0
21.0,115.625,2025,4,10,90.42
21.5,113.125,2025,4,10,94.81
21.5,113.75,2025,4,10,94.46
21.5,114.375,2025,4,10,94.05
21.5,115.0,2025,4,10,92.62
21.5,115.625,2025,4,10,90.82
22.0,113.125,2025,4,10,86.86
22.0,113.75,2025,4,10,92.3
22.0,114.375,2025,4,10,91.8
22.0,115.0,2025,4,10,92.2
22.0,115.625,2025,4,10,91.15
22.5,113.125,2025,4,10,75.06
22.5,113.75,2025,4,10,85.36
22.5,114.375,2025,4,10,80.95
22.5,115.0,2025,4,10,87.18
22.5,115.625,2025,4,10,90.34
23.0,113.125,2025,4,10,68.49
23.0,113.75,2025,4,10,72.05
23.0,114.375,2025,4,10,73.1
23.0,115.0,2025,4,10,75.79
23.0,115.625,2025,4,10,77.28
23.5,113.125,2025,4,10,68.33
23.5,113.75,2025,4,10,71.97
23.5,114.375,2025,4,10,72.22
23.5,115.0,2025,4,10,74.56
23.5,115.625,2025,4,10,74.68
21.0,113.125,2025,4,11,92.55
21.0,113.75,2025,4,11,92.27
21.0,114.375,2025,4,11,93.23
21.0,115.0,2025,4,11,92.94
21.0,115.625,2025,4,11,91.48
21.5,113.125,2025,4,11,93.93
21.5,113.75,2025,4,11,94.45
21.5,114.375,2025,4,11,95.21
21.5,115.0,2025,4,11,94.95
21.5,115.625,2025,4,11,93.66
22.0,113.125,2025,4,11,87.56
22.0,113.75,2025,4,11,94.42
22.0,114.375,2025,4,11,94.84
22.0,115.0,2025,4,11,96.44
22.0,115.625,2025,4,11,95.77
22.5,113.125,2025,4,11,76.66
22.5,113.75,2025,4,11,88.52
22.5,114.375,2025,4,11,84.34
22.5,115.0,2025,4,11,91.41
22.5,115.625,2025,4,11,93.75
23.0,113.125,2025,4,11,70.41
23.0,113.75,2025,4,11,75.09
23.0,114.375,2025,4,11,73.86
23.0,115.0,2025,4,11,76.27
23.0,115.625,2025,4,11,77.82
23.5,113.125,2025,4,11,69.5
23.5,113.75,2025,4,11,73.0
23.5,114.375,2025,4,11,71.07
23.5,115.0,2025,4,11,71.13
23.5,115.625,2025,4,11,71.31
21.0,113.125,2025,4,12,89.48
21.0,113.75,2025,4,12,89.24
21.0,114.375,2025,4,12,90.76
21.0,115.0,2025,4,12,92.01
21.0,115.625,2025,4,12,92.15
21.5,113.125,2025,4,12,87.31
21.5,113.75,2025,4,12,88.69
21.5,114.375,2025,4,12,89.79
21.5,115.0,2025,4,12,91.14
21.5,115.625,2025,4,12,91.61
22.0,113.125,2025,4,12,80.5
22.0,113.75,2025,4,12,85.98
22.0,114.375,2025,4,12,87.91
22.0,115.0,2025,4,12,90.08
22.0,115.625,2025,4,12,91.35
22.5,113.125,2025,4,12,73.04
22.5,113.75,2025,4,12,80.25
22.5,114.375,2025,4,12,80.2
22.5,115.0,2025,4,12,85.82
22.5,115.625,2025,4,12,88.26
23.0,113.125,2025,4,12,71.31
23.0,113.75,2025,4,12,72.14
23.0,114.375,2025,4,12,74.46
23.0,115.0,2025,4,12,78.8
23.0,115.625,2025,4,12,79.59
23.5,113.125,2025,4,12,73.13
23.5,113.75,2025,4,12,73.63
23.5,114.375,2025,4,12,74.07
23.5,115.0,2025,4,12,76.71
23.5,115.625,2025,4,12,77.74
21.0,113.125,2025,4,13,53.33
21.0,113.75,2025,4,13,54.32
21.0,114.375,2025,4,13,56.5
21.0,115.0,2025,4,13,59.42
21.0,115.625,2025,4,13,63.69
21.5,113.125,2025,4,13,49.38
21.5,113.75,2025,4,13,50.04
21.5,114.375,2025,4,13,52.01
21.5,115.0,2025,4,13,53.76
21.5,115.625,2025,4,13,57.52
22.0,113.125,2025,4,13,44.34
22.0,113.75,2025,4,13,46.63
22.0,114.375,2025,4,13,49.36
22.0,115.0,2025,4,13,49.74
22.0,115.625,2025,4,13,51.36
22.5,113.125,2025,4,13,39.15
22.5,113.75,2025,4,13,42.67
22.5,114.375,2025,4,13,42.74
22.5,115.0,2025,4,13,46.87
22.5,115.625,2025,4,13,48.16
23.0,113.125,2025,4,13,40.01
23.0,113.75,2025,4,13,40.14
23.0,114.375,2025,4,13,36.16
23.0,115.0,2025,4,13,38.37
23.0,115.625,2025,4,13,40.77
23.5,113.125,2025,4,13,41.16
23.5,113.75,2025,4,13,39.9
23.5,114.375,2025,4,13,37.32
23.5,115.0,2025,4,13,41.29
23.5,115.625,2025,4,13,40.95
21.0,113.125,2025,4,14,54.82
21.0,113.75,2025,4,14,53.35
21.0,114.375,2025,4,14,54.79
21.0,115.0,2025,4,14,55.44
21.0,115.625,2025,4,14,56.34
21.5,113.125,2025,4,14,54.32
21.5,113.75,2025,4,14,55.93
21.5,114.375,2025,4,14,55.62
21.5,115.0,2025,4,14,55.34
21.5,115.625,2025,4,14,54.77
22.0,113.125,2025,4,14,50.16
22.0,113.75,2025,4,14,54.0
22.0,114.375,2025,4,14,55.25
22.0,115.0,2025,4,14,56.09
22.0,115.625,2025,4,14,55.24
22.5,113.125,2025,4,14,42.08
22.5,113.75,2025,4,14,47.01
22.5,114.375,2025,4,14,45.92
22.5,115.0,2025,4,14,49.53
22.5,115.625,2025,4,14,56.59
23.0,113.125,2025,4,14,37.32
23.0,113.75,2025,4,14,39.74
23.0,114.375,2025,4,14,41.58
23.0,115.0,2025,4,14,43.86
23.0,115.625,2025,4,14,47.28
23.5,113.125,2025,4,14,42.44
23.5,113.75,2025,4,14,42.67
23.5,114.375,2025,4,14,45.87
23.5,115.0,2025,4,14,48.16
23.5,115.625,2025,4,14,49.42
21.0,113.125,2025,4,15,78.42
21.0,113.75,2025,4,15,77.21
21.0,114.375,2025,4,15,77.48
21.0,115.0,2025,4,15,76.43
21.0,115.625,2025,4,15,75.47
21.5,113.125,2025,4,15,75.2
21.5,113.75,2025,4,15,79.2
21.5,114.375,2025,4,15,79.68
21.5,115.0,2025,4,15,78.31
21.5,115.625,2025,4,15,79.02
22.0,113.125,2025,4,15,59.52
22.0,113.75,2025,4,15,72.25
22.0,114.375,2025,4,15,74.36
22.0,115.0,2025,4,15,77.43
22.0,115.625,2025,4,15,78.72
22.5,113.125,2025,4,15,43.78
22.5,113.75,2025,4,15,56.6
22.5,114.375,2025,4,15,56.46
22.5,115.0,2025,4,15,65.01
22.5,115.625,2025,4,15,72.73
23.0,113.125,2025,4,15,39.73
23.0,113.75,2025,4,15,42.28
23.0,114.375,2025,4,15,46.24
23.0,115.0,2025,4,15,48.03
23.0,115.625,2025,4,15,51.52
23.5,113.125,2025,4,15,45.4
23.5,113.75,2025,4,15,44.27
23.5,114.375,2025,4,15,47.34
23.5,115.0,2025,4,15,49.25
23.5,115.625,2025,4,15,49.87
21.0,113.125,2025,4,16,88.42
21.0,113.75,2025,4,16,88.28
21.0,114.375,2025,4,16,85.94
21.0,115.0,2025,4,16,81.91
21.0,115.625,2025,4,16,80.12
21.5,113.125,2025,4,16,88.88
21.5,113.75,2025,4,16,90.97
21.5,114.375,2025,4,16,89.36
21.5,115.0,2025,4,16,85.12
21.5,115.625,2025,4,16,81.21
22.0,113.125,2025,4,16,76.4
22.0,113.75,2025,4,16,90.23
22.0,114.375,2025,4,16,88.48
22.0,115.0,2025,4,16,88.54
22.0,115.625,2025,4,16,84.41
22.5,113.125,2025,4,16,60.98
22.5,113.75,2025,4,16,76.79
22.5,114.375,2025,4,16,75.86
22.5,115.0,2025,4,16,86.49
22.5,115.625,2025,4,16,89.03
23.0,113.125,2025,4,16,52.29
23.0,113.75,2025,4,16,57.91
23.0,114.375,2025,4,16,60.79
23.0,115.0,2025,4,16,63.44
23.0,115.625,2025,4,16,70.14
23.5,113.125,2025,4,16,50.39
23.5,113.75,2025,4,16,49.3
23.5,114.375,2025,4,16,53.06
23.5,115.0,2025,4,16,53.33
23.5,115.625,2025,4,16,56.16
21.0,113.125,2025,4,17,87.03
21.0,113.75,2025,4,17,85.3
21.0,114.375,2025,4,17,83.63
21.0,115.0,2025,4,17,81.73
21.0,115.625,2025,4,17,79.37
21.5,113.125,2025,4,17,88.33
21.5,113.75,2025,4,17,87.99
21.5,114.375,2025,4,17,85.31
21.5,115.0,2025,4,17,82.26
21.5,115.625,2025,4,17,79.51
22.0,113.125,2025,4,17,82.61
22.0,113.75,2025,4,17,88.58
22.0,114.375,2025,4,17,86.84
22.0,115.0,2025,4,17,85.11
22.0,115.625,2025,4,17,82.48
22.5,113.125,2025,4,17,72.79
22.5,113.75,2025,4,17,84.63
22.5,114.375,2025,4,17,79.61
22.5,115.0,2025,4,17,85.36
22.5,115.625,2025,4,17,86.35
23.0,113.125,2025,4,17,66.82
23.0,113.75,2025,4,17,71.2
23.0,114.375,2025,4,17,69.64
23.0,115.0,2025,4,17,72.06
23.0,115.625,2025,4,17,72.65
23.5,113.125,2025,4,17,65.51
23.5,113.75,2025,4,17,67.16
23.5,114.375,2025,4,17,65.16
23.5,115.0,2025,4,17,65.41
23.5,115.625,2025,4,17,65.82
21.0,113.125,2025,4,18,96.78
21.0,113.75,2025,4,18,95.97
21.0,114.375,2025,4,18,95.07
21.0,115.0,2025,4,18,93.34
21.0,115.625,2025,4,18,91.3
21.5,113.125,2025,4,18,96.89
21.5,113.75,2025,4,18,96.77
21.5,114.375,2025,4,18,95.75
21.5,115.0,2025,4,18,94.31
21.5,115.625,2025,4,18,93.34
22.0,113.125,2025,4,18,92.5
22.0,113.75,2025,4,18,95.93
22.0,114.375,2025,4,18,95.59
22.0,115.0,2025,4,18,94.92
22.0,115.625,2025,4,18,93.89
22.5,113.125,2025,4,18,84.89
22.5,113.75,2025,4,18,92.44
22.5,114.375,2025,4,18,90.38
22.5,115.0,2025,4,18,92.92
22.5,115.625,2025,4,18,93.34
23.0,113.125,2025,4,18,77.98
23.0,113.75,2025,4,18,82.79
23.0,114.375,2025,4,18,84.15
23.0,115.0,2025,4,18,86.38
23.0,115.625,2025,4,18,86.93
23.5,113.125,2025,4,18,76.88
23.5,113.75,2025,4,18,80.28
23.5,114.375,2025,4,18,80.31
23.5,115.0,2025,4,18,81.96
23.5,115.625,2025,4,18,83.7
21.0,113.125,2025,4,19,96.77
21.0,113.75,2025,4,19,95.66
21.0,114.375,2025,4,19,95.37
21.0,115.0,2025,4,19,94.52
21.0,115.625,2025,4,19,92.83
21.5,113.125,2025,4,19,96.4
21.5,113.75,2025,4,19,96.55
21.5,114.375,2025,4,19,95.85
21.5,115.0,2025,4,19,95.58
21.5,115.625,2025,4,19,95.31
22.0,113.125,2025,4,19,90.1
22.0,113.75,2025,4,19,95.32
22.0,114.375,2025,4,19,95.49
22.0,115.0,2025,4,19,96.47
22.0,115.625,2025,4,19,96.68
22.5,113.125,2025,4,19,81.05
22.5,113.75,2025,4,19,90.29
22.5,114.375,2025,4,19,87.11
22.5,115.0,2025,4,19,92.81
22.5,115.625,2025,4,19,95.36
23.0,113.125,2025,4,19,77.69
23.0,113.75,2025,4,19,80.34
23.0,114.375,2025,4,19,80.44
23.0,115.0,2025,4,19,83.18
23.0,115.625,2025,4,19,84.57
23.5,113.125,2025,4,19,80.09
23.5,113.75,2025,4,19,81.88
23.5,114.375,2025,4,19,81.44
23.5,115.0,2025,4,19,80.77
23.5,115.625,2025,4,19,81.82
21.0,113.125,2025,4,20,96.29
21.0,113.75,2025,4,20,95.54
21.0,114.375,2025,4,20,93.25
21.0,115.0,2025,4,20,91.31
21.0,115.625,2025,4,20,88.16
21.5,113.125,2025,4,20,95.91
21.5,113.75,2025,4,20,96.89
21.5,114.375,2025,4,20,95.1
21.5,115.0,2025,4,20,94.23
21.5,115.625,2025,4,20,92.98
22.0,113.125,2025,4,20,86.98
22.0,113.75,2025,4,20,94.28
22.0,114.375,2025,4,20,94.85
22.0,115.0,2025,4,20,95.98
22.0,115.625,2025,4,20,95.73
22.5,113.125,2025,4,20,76.09
22.5,113.75,2025,4,20,87.72
22.5,114.375,2025,4,20,84.49
22.5,115.0,2025,4,20,91.83
22.5,115.625,2025,4,20,93.79
23.0,113.125,2025,4,20,73.46
23.0,113.75,2025,4,20,76.93
23.0,114.375,2025,4,20,77.82
23.0,115.0,2025,4,20,82.29
23.0,115.625,2025,4,20,82.59
23.5,113.125,2025,4,20,77.09
23.5,113.75,2025,4,20,79.07
23.5,114.375,2025,4,20,79.23
23.5,115.0,2025,4,20,80.53
23.5,115.625,2025,4,20,81.61
21.0,113.125,2025,4,21,90.02
21.0,113.75,2025,4,21,93.46
21.0,114.375,2025,4,21,91.22
21.0,115.0,2025,4,21,88.15
21.0,115.625,2025,4,21,83.63
21.5,113.125,2025,4,21,90.37
21.5,113.75,2025,4,21,94.92
21.5,114.375,2025,4,21,92.39
21.5,115.0,2025,4,21,88.94
21.5,115.625,2025,4,21,86.72
22.0,113.125,2025,4,21,83.06
22.0,113.75,2025,4,21,91.9
22.0,114.375,2025,4,21,92.0
22.0,115.0,2025,4,21,90.58
22.0,115.625,2025,4,21,89.38
22.5,113.125,2025,4,21,70.28
22.5,113.75,2025,4,21,85.01
22.5,114.375,2025,4,21,82.07
22.5,115.0,2025,4,21,88.3
22.5,115.625,2025,4,21,90.34
23.0,113.125,2025,4,21,63.79
23.0,113.75,2025,4,21,70.91
23.0,114.375,2025,4,21,71.34
23.0,115.0,2025,4,21,74.2
23.0,115.625,2025,4,21,75.94
23.5,113.125,2025,4,21,64.83
23.5,113.75,2025,4,21,69.38
23.5,114.375,2025,4,21,69.19
23.5,115.0,2025,4,21,69.37
23.5,115.625,2025,4,21,69.71
21.0,113.125,2025,4,22,97.45
21.0,113.75,2025,4,22,96.47
21.0,114.375,2025,4,22,95.26
21.0,115.0,2025,4,22,94.21
21.0,115.625,2025,4,22,92.64
21.5,113.125,2025,4,22,95.77
21.5,113.75,2025,4,22,97.16
21.5,114.375,2025,4,22,95.52
21.5,115.0,2025,4,22,94.73
21.5,115.625,2025,4,22,94.45
22.0,113.125,2025,4,22,85.47
22.0,113.75,2025,4,22,93.6
22.0,114.375,2025,4,22,94.17
22.0,115.0,2025,4,22,95.26
22.0,115.625,2025,4,22,95.53
22.5,113.125,2025,4,22,71.26
22.5,113.75,2025,4,22,85.31
22.5,114.375,2025,4,22,81.93
22.5,115.0,2025,4,22,89.17
22.5,115.625,2025,4,22,92.86
23.0,113.125,2025,4,22,66.13
23.0,113.75,2025,4,22,71.95
23.0,114.375,2025,4,22,72.37
23.0,115.0,2025,4,22,74.03
23.0,115.625,2025,4,22,77.19
23.5,113.125,2025,4,22,69.7
23.5,113.75,2025,4,22,73.19
23.5,114.375,2025,4,22,72.96
23.5,115.0,2025,4,22,72.34
23.5,115.625,2025,4,22,72.12
21.0,113.125,2025,4,23,97.21
21.0,113.75,2025,4,23,96.84
21.0,114.375,2025,4,23,96.44
21.0,115.0,2025,4,23,95.35
21.0,115.625,2025,4,23,93.96
21.5,113.125,2025,4,23,95.53
21.5,113.75,2025,4,23,97.34
21.5,114.375,2025,4,23,96.9
21.5,115.0,2025,4,23,95.94
21.5,115.625,2025,4,23,95.68
22.0,113.125,2025,4,23,86.19
22.0,113.75,2025,4,23,93.95
22.0,114.375,2025,4,23,95.01
22.0,115.0,2025,4,23,95.94
22.0,115.625,2025,4,23,96.22
22.5,113.125,2025,4,23,74.26
22.5,113.75,2025,4,23,85.18
22.5,114.375,2025,4,23,82.62
22.5,115.0,2025,4,23,88.92
22.5,115.625,2025,4,23,91.45
23.0,113.125,2025,4,23,72.7
23.0,113.75,2025,4,23,74.83
23.0,114.375,2025,4,23,75.2
23.0,115.0,2025,4,23,77.01
23.0,115.625,2025,4,23,77.13
23.5,113.125,2025,4,23,75.51
23.5,113.75,2025,4,23,76.24
23.5,114.375,2025,4,23,76.74
23.5,115.0,2025,4,23,76.86
23.5,115.625,2025,4,23,77.11
21.0,113.125,2025,4,24,93.07
21.0,113.75,2025,4,24,90.37
21.0,114.375,2025,4,24,88.46
21.0,115.0,2025,4,24,86.83
21.0,115.625,2025,4,24,85.95
21.5,113.125,2025,4,24,93.84
21.5,113.75,2025,4,24,93.35
21.5,114.375,2025,4,24,91.01
21.5,115.0,2025,4,24,89.42
21.5,115.625,2025,4,24,88.38
22.0,113.125,2025,4,24,87.65
22.0,113.75,2025,4,24,92.46
22.0,114.375,2025,4,24,92.94
22.0,115.0,2025,4,24,92.06
22.0,115.625,2025,4,24,91.32
22.5,113.125,2025,4,24,78.58
22.5,113.75,2025,4,24,87.6
22.5,114.375,2025,4,24,85.4
22.5,115.0,2025,4,24,90.3
22.5,115.625,2025,4,24,92.01
23.0,113.125,2025,4,24,77.16
23.0,113.75,2025,4,24,79.17
23.0,114.375,2025,4,24,77.4
23.0,115.0,2025,4,24,79.08
23.0,115.625,2025,4,24,79.46
23.5,113.125,2025,4,24,80.55
23.5,113.75,2025,4,24,82.06
23.5,114.375,2025,4,24,77.87
23.5,115.0,2025,4,24,74.55
23.5,115.625,2025,4,24,75.22
21.0,113.125,2025,4,25,93.83
21.0,113.75,2025,4,25,90.94
21.0,114.375,2025,4,25,89.67
21.0,115.0,2025,4,25,87.52
21.0,115.625,2025,4,25,85.6
21.5,113.125,2025,4,25,94.36
21.5,113.75,2025,4,25,93.55
21.5,114.375,2025,4,25,92.53
21.5,115.0,2025,4,25,91.9
21.5,115.625,2025,4,25,90.54
22.0,113.125,2025,4,25,89.21
22.0,113.75,2025,4,25,92.02
22.0,114.375,2025,4,25,93.62
22.0,115.0,2025,4,25,94.25
22.0,115.625,2025,4,25,93.69
22.5,113.125,2025,4,25,82.43
22.5,113.75,2025,4,25,87.43
22.5,114.375,2025,4,25,88.01
22.5,115.0,2025,4,25,91.67
22.5,115.625,2025,4,25,93.22
23.0,113.125,2025,4,25,80.22
23.0,113.75,2025,4,25,78.81
23.0,114.375,2025,4,25,82.73
23.0,115.0,2025,4,25,83.46
23.0,115.625,2025,4,25,84.38
23.5,113.125,2025,4,25,83.13
23.5,113.75,2025,4,25,81.54
23.5,114.375,2025,4,25,82.49
23.5,115.0,2025,4,25,82.26
23.5,115.625,2025,4,25,83.31
21.0,113.125,2025,4,26,94.02
21.0,113.75,2025,4,26,92.78
21.0,114.375,2025,4,26,91.82
21.0,115.0,2025,4,26,91.25
21.0,115.625,2025,4,26,91.84
21.5,113.125,2025,4,26,94.09
21.5,113.75,2025,4,26,93.57
21.5,114.375,2025,4,26,93.41
21.5,115.0,2025,4,26,92.71
21.5,115.625,2025,4,26,92.2
22.0,113.125,2025,4,26,88.56
22.0,113.75,2025,4,26,92.61
22.0,114.375,2025,4,26,91.71
22.0,115.0,2025,4,26,91.91
22.0,115.625,2025,4,26,91.46
22.5,113.125,2025,4,26,81.74
22.5,113.75,2025,4,26,86.0
22.5,114.375,2025,4,26,85.77
22.5,115.0,2025,4,26,88.44
22.5,115.625,2025,4,26,88.62
23.0,113.125,2025,4,26,77.48
23.0,113.75,2025,4,26,78.21
23.0,114.375,2025,4,26,80.78
23.0,115.0,2025,4,26,79.35
23.0,115.625,2025,4,26,80.71
23.5,113.125,2025,4,26,80.86
23.5,113.75,2025,4,26,80.76
23.5,114.375,2025,4,26,82.69
23.5,115.0,2025,4,26,79.9
23.5,115.625,2025,4,26,79.91
21.0,113.125,2025,4,27,94.23
21.0,113.75,2025,4,27,92.97
21.0,114.375,2025,4,27,91.27
21.0,115.0,2025,4,27,89.55
21.0,115.625,2025,4,27,88.27
21.5,113.125,2025,4,27,93.9
21.5,113.75,2025,4,27,92.6
21.5,114.375,2025,4,27,90.08
21.5,115.0,2025,4,27,88.89
21.5,115.625,2025,4,27,88.23
22.0,113.125,2025,4,27,88.88
22.0,113.75,2025,4,27,91.61
22.0,114.375,2025,4,27,90.05
22.0,115.0,2025,4,27,89.8
22.0,115.625,2025,4,27,89.31
22.5,113.125,2025,4,27,81.57
22.5,113.75,2025,4,27,86.43
22.5,114.375,2025,4,27,84.19
22.5,115.0,2025,4,27,87.71
22.5,115.625,2025,4,27,88.3
23.0,113.125,2025,4,27,78.68
23.0,113.75,2025,4,27,80.01
23.0,114.375,2025,4,27,80.64
23.0,115.0,2025,4,27,81.46
23.0,115.625,2025,4,27,80.97
23.5,113.125,2025,4,27,82.67
23.5,113.75,2025,4,27,83.55
23.5,114.375,2025,4,27,83.95
23.5,115.0,2025,4,27,83.26
23.5,115.625,2025,4,27,82.79
21.0,113.125,2025,4,28,92.71
21.0,113.75,2025,4,28,93.08
21.0,114.375,2025,4,28,93.13
21.0,115.0,2025,4,28,90.76
21.0,115.625,2025,4,28,89.03
21.5,113.125,2025,4,28,89.88
21.5,113.75,2025,4,28,91.64
21.5,114.375,2025,4,28,92.68
21.5,115.0,2025,4,28,90.66
21.5,115.625,2025,4,28,89.18
22.0,113.125,2025,4,28,84.24
22.0,113.75,2025,4,28,85.72
22.0,114.375,2025,4,28,87.84
22.0,115.0,2025,4,28,88.93
22.0,115.625,2025,4,28,90.98
